Unnamed: 0,date,score,reviews,sentiment
1831,2018-10-10 23:20:23,1,카톡에 공유하려면 에어비앤비앱이 카톡어쩌고저쩌고 최신버전이 아니래요 확인좀해보세요,7
1832,2018-10-11 00:09:46,5,좋아요 제발 사기만당하지말기를,10
1833,2018-10-11 06:21:23,4,빠른 응대가 맘에 듭니다,1
1834,2018-10-11 06:58:26,5,참 유용한 앱입니다,1
1835,2018-10-11 07:59:37,1,최악이네요 호스트 승인받고 결제까지 되엇는데 여행누르니 오류라고 사진도 안뜨고 아무것도 뜨지않아 호스트 주소와 전번을 볼 수가 없어요 도움말로 우회해서 봐야함,9
1836,2018-10-11 13:41:52,5,편리하고 개인적으론 신선한 경험이군요,0
1837,2018-10-11 15:45:07,5,최고앱입니다,0
1838,2018-10-11 16:57:09,4,음 다 좋은데 수정할점이 있는것 같아요 1 저장목록을 만들어도 어느순간 날라가요 2 카톡공유가 안됩니다 3 여행목록을 불러오려는데 그게 계속 오류가 나면서 안돼요,9
1839,2018-10-11 17:57:55,5,정말 좋은 어플입니다,1
1840,2018-10-12 18:26:49,5,내가 원하는 조건으로 찾아볼 수 있어서 만족스럽네요,0
1841,2018-10-12 21:25:28,2,호스트인데 메세지 관련 잘 보다가 왜 이렇게 메세지 보는게 버벅거리나요 달력이 버벅거리다가 안그러더니 이제 메세지가 그러네,9
1842,2018-10-12 23:24:52,5,해외 여행자에겐 꼭 필요한 어플입니다,5
1843,2018-10-13 14:55:45,5,호스트입니다첨이라서 아직 버벅거리지만 좋은 앱입니다 예약도 잘들어옵니다,1
1844,2018-10-13 16:42:23,5,다양한 숙박시설을 즐길수있어 좋습니다,0
1845,2018-10-13 19:34:51,5,덕분에 비교해보고 좋은숙소 구해서 즐겁게 여행다녀왔어요 좋았습니다,0
1846,2018-10-14 09:12:42,1,해외 숙소예약시 손해볼 확률 높음 숙소사진과 설명에 엄청난 차이가 있으며 환불받기 매우어려움 앱기능을 고의로 불편하게 해서 손해를 보게하는 악의적인 앱,9
1847,2018-10-14 12:15:07,4,처음으로 에어비앤비를 이용하는데 기대됩니다,0
1848,2018-10-14 21:12:47,3,앱의 예약 진행과정의 오류 때문에 여러가지를 확인 할수 없어 엉뚱하게 되버리는 일이 있어 금전적으로 손해를 봤습니다개선 부탁드립다,9
1849,2018-10-15 11:34:47,5,좋아요 쓰기도 가낟하고,5
1850,2018-10-15 14:54:31,4,첨 이용했지만 숙소 이용은 쉬웠습니다 해외 숙소 예매도 이용하고 싶습니다,0
1851,2018-10-15 15:19:08,5,여행객에게 최고,0
1852,2018-10-15 17:45:15,1,로그인이 안됩니다 로그인 안되는 어플로 뭘 할 수 있나요,9
1853,2018-10-16 13:21:14,5,좋아요 잘사용했습니다 호스트와의 메모전달기능으로 번역된 의사소통이 좋았어요,1
1854,2018-10-16 14:16:40,5,좋아요최고예요,0
1855,2018-10-16 17:57:18,1,왜 로그인이 안되죠 자꾸 남동생 걸로만 자동로그인이 됩니다 이유가 뭔가요 한번도 폰에서 남동생이 로그인 한적도 없고 이번에 첨 설치한건데요,9
1856,2018-10-16 18:47:14,5,항상 호텔사이트만이용하다가 하노이에서 다낭으로 기차타고 오면서 처음으로 이사이트를 이용해서 베트남 호이안숙소를 예약해봤네요 예약하는것까지는 좋은데 예약한후 호스트가 수락아나거절을 하는기능때문에답장을 기다려야 한다는점이있어서 적어도 반나절이나 하루전에는 예약을 해야 좋을듯 싶어요 우리는 다낭역 도착해서 예약을해서 조금은 답답했어요 그래서 무작정 숙소로 출발했는데 숙소가는동안 예약확인 떨어지고 우리는 숙소 도착 숙소 룸컨디션 눈으로 확인후 방정하고 했어요 매우 만족입니다,0
1857,2018-10-17 15:09:58,5,좀 느리지만 괜찮음,6
1858,2018-10-17 15:25:46,5,너무 좋아요 에어비앤비 앱 깔끔하게 설정되어 있어서 사용하기 너무 편합니다,0
1859,2018-10-17 16:39:44,5,말이필요없음 쵝오,0
1860,2018-10-17 18:10:10,5,이거 한국 호텔처럼 갑이 되서 예약하고 그런거 아닙니다 남의 집을 돈을 내고라도 잠시 빌리는 겁니다 갑질좀 그만하세요 한국사람들,9
1861,2018-10-17 19:17:22,4,처음으로 사용했는데 좋았어요 다음에도 기대하고 이용할듯,1
1862,2018-10-17 19:36:10,5,아주 유용한 어플입니다,1
1863,2018-10-18 08:55:07,5,좋은 숙소 먼저잡고 난 후 본격 여행일정이 시작되는 길잡이입니다,2
1864,2018-10-18 10:44:56,4,카톡공유하기가안되네요,9
1865,2018-10-18 16:29:10,5,잘 쓰고 있습니다 여행갈때 편안하게 이용하세요,1
1866,2018-10-18 17:08:03,3,체크인가이드가 고객입장쪽에서 확인하기어려워요 보다 쉽게 확인가능하도록 되엇으면좋겠어요,9
1867,2018-10-19 19:17:20,5,자주 사용하는 앱,0
1868,2018-10-19 19:49:25,5,에어비엔비 언제나 편리하고 저렴하게 잘이용하고잇어요,1
1869,2018-10-19 21:24:26,1,업데이트 되고 로그인이 안되요,9
1870,2018-10-20 16:48:18,5,가족여행에 많은 도움이 됩니다,1
1871,2018-10-20 22:12:29,5,이 앱을 통해 스페인 숙소 예약을 수월하게 할 수 있었어요,0
1872,2018-10-20 22:59:40,5,좋은 앱이군요 오랫만에 가족과 함께 행복한 시간을 가졌슴다,0
1873,2018-10-21 02:19:30,5,안전고 편한 여행을 할수있도록 계속 애써주세요,1
1874,2018-10-21 10:19:20,3,다 좋은디 앱속도 너무 느려요,9
1875,2018-10-21 10:55:20,5,이건 혁신임,6
1876,2018-10-21 11:48:43,5,여행에 꼭 필요한 앱이네요,1
1877,2018-10-21 13:36:49,5,투잡으로 좋아요 공간이 많으면,5
1878,2018-10-21 17:55:23,5,좋습니다 점점더 개선 되어지는 점이 많습니다사용하기 편하도록,1
1879,2018-10-22 00:13:11,5,처음 사용하는데 괜찮은것 같아요,0
1880,2018-10-22 06:37:25,5,편하게 여행하고 갑니다,0
1881,2018-10-22 10:43:16,5,강추강추,0
1882,2018-10-22 13:00:44,5,좋아요 굳굳 쵝오,0
1883,2018-10-22 13:04:15,1,신분증노출,5
1884,2018-10-22 13:37:59,1,당신들의 개인정보 구글에게 노출되었다,10
1885,2018-10-22 15:44:11,5,정말 유용합니다,1
1886,2018-10-22 15:57:40,5,간편하고 방 예약 및 취소 기능 있어서 좋아요,1
1887,2018-10-22 18:34:26,2,사용법이 나이가 있는 분들은 쉽지가 않아요,7
1888,2018-10-23 09:59:00,3,잘 사용했는데 갑자기 로그인이 안되네요,9
1889,2018-10-23 12:47:43,5,여행자를 위한 필수 앱,5
1890,2018-10-23 23:09:25,1,페이스북 같은걸 안하고 계정로그인을 못하니 쓸스도 없네요,7
1891,2018-10-24 00:09:33,5,저렴한가격에 깔끔한 숙소를 예약했어요,0
1892,2018-10-24 13:32:39,5,호텔과는 다른느낌에 가격도 저렴,5
1893,2018-10-24 14:09:45,5,유요한 앱입니다,5
1894,2018-10-24 22:23:37,3,카톡에 링크 공유가 안되네요 카톡 문제인지 에어비앤비 문제인지 빠른 해결 바랍니다,9
1895,2018-10-25 08:21:05,4,처음이용 만족합니다,1
1896,2018-10-25 14:20:48,4,개인적으로 청소비나 수수료 포함된 가격으로 기제 해주셨으면 좋겠습니다,9
1897,2018-10-26 06:49:39,5,여행 숙소 예약할때 필수 앱,5
1898,2018-10-26 14:30:29,5,숙박공유이용하기유용,5
1899,2018-10-26 14:52:00,1,중국인의 아이디로 자동 로그인이 됩니다 로그아웃을 하고 앱을 실행해도 같은 아이디로 로그인이 되구요 삭제했다가 다시 설치해도 같은 아이디로 로그인이 됩니다 실수로 결재카드 등록되며 제 카드정보가 다른사람에게 알려지겠죠 신종사기수법인지 확인 부탁드립니다 제 폰은 갤럭시노트fe입니다,9
1900,2018-10-26 21:06:47,4,동기화가 늦어요메세지 업뎃이 안돼요,9
1901,2018-10-26 21:43:40,1,상담사덕분에 숙소잡힌곳 취소되고 다른곳알아보는데 상담사가 제대로 안알아보고 대충하는바람에 손해봤습니다,9
1902,2018-10-26 23:02:55,5,처음 사용했는데 여행출장에 유용합니다,1
1903,2018-10-27 13:00:02,4,우편번호를 왜 입력하란건지,9
1904,2018-10-27 17:06:18,4,호스트 이용시 네트워크가 조금 느린 니낌을 받습니다,7
1905,2018-10-27 22:42:13,4,잘찾아쓰면 좋아요,5
1906,2018-10-28 15:17:35,4,개인간 숙박연결 신선한 아이템이다 기대반 우려반의 플랫폼에대한 미완의부분을 센터에서 어떻게 해소시켜줄수 있는지 이용후에 체득하고 평가해보고싶다,2
1907,2018-10-28 18:14:40,5,좋아요 굿,0
1908,2018-10-28 18:32:13,5,등록하기가조금어려웠는데 하고나니 쓰기가 편하네요,1
1909,2018-10-29 08:21:32,2,이번에 에어비엔비에서 이용자들 신상정보가 전부 다 털렸다던데요 이번에 이용하려 했는데 고민이 됩니다 얼른 해결방안을 얼른 내 주세요,10
1910,2018-10-29 10:18:18,4,최초 연결이 처음이라 잘 모르겠음,5
1911,2018-10-29 13:43:24,5,현지 친척집에 놀러가는 느낌입니다 편하고 즐거운 여행되세요,0
1912,2018-10-29 20:45:48,4,좋은 정보 감사해요,1
1913,2018-10-29 20:50:31,1,게스트를 추가하고 들어가면 결제가 1명밖에 안 됩니다,5
1914,2018-10-29 21:16:31,5,제가 예약한게 아니라,5
1915,2018-10-29 23:00:04,5,싸고 좋아요,0
1916,2018-10-30 18:15:44,1,철저히 호스트위주,7
1917,2018-10-31 01:58:11,5,짱좋네요,0
1918,2018-10-31 17:30:17,4,잘 썼습니다,1
1919,2018-10-31 18:54:07,2,메세지가 자꾸 안보여요 매일 지웠다깔았다 하고있아요,9
1920,2018-10-31 19:34:18,5,쉽고 좋아요,0
1921,2018-10-31 21:24:12,5,사진인증에 많은 시간을 소비했네요,7
1922,2018-10-31 21:47:19,2,메세지가 업데이트가 안되네요 예약 취소와 연기가안되고 있어요,9
1923,2018-11-01 00:21:28,4,어플에서 메시지 확인이 안됩니다 오류 권한이 없다 라고 뜨네요,9
1924,2018-11-01 14:14:42,1,게스트의 메세지가 안보여요어떻게 답장하나요오류투성이,9
1925,2018-11-01 14:34:50,1,에어비앤비 는 좋지만 에어비앤비 어플은 최악이다 개발자 잡아다가 가둬놓고 일시키고 싶다 자꾸 오류나고 꺼지고 안켜지고 서버는 또 왜 이렇게 느린지 서버 증설이 시급해 보임 최근엔 알람이 안울려서 호스트로써는 손해가 막심한 상황,7
1926,2018-11-03 15:22:47,3,처음이라잘모름,5
1927,2018-11-03 15:26:06,5,편하고 좋네요,1
1928,2018-11-03 15:59:56,4,대체적으로 만족하는데 위치표시가 예약전에 정확히 나왔으면 합니다,9
1929,2018-11-03 16:20:20,5,다음에 또 이용할게요,1
1930,2018-11-03 17:01:52,5,편리한 앱입니다,1
1931,2018-11-03 19:54:49,5,간평하게 사용해서 좋아요,0
1932,2018-11-04 10:03:16,5,처음 이용하는건데 좋은 것 같네요,0
1933,2018-11-04 13:19:03,5,게스트의 정보가 좀더 자세히 있었면 좋겠네요,7
1934,2018-11-04 21:07:02,5,한마디로 최고다 해외여행은 에어비앤비와 함께,0
1935,2018-11-04 21:27:20,5,유용하네요,1
1936,2018-11-04 22:41:23,5,아집예약만사용후 평가예정,5
1937,2018-11-05 18:09:22,4,좋은 여행의 동반자,0
1938,2018-11-05 22:26:19,3,좀 불편해요,9
1939,2018-11-06 00:05:06,5,다좋은데 지금 갑자기 세션이 만료되었다고 하더니 로그인이 안되고있어요 빠른 해결부탁드려요,7
1940,2018-11-06 10:19:08,5,사용하기에 편리합니다,1
1941,2018-11-06 17:33:01,5,편하게 잘 이용하고있습니다 가끔 오류가 나는부분은 개선되었으면 좋겠습니다,9
1942,2018-11-06 23:16:04,4,검색 기능 강화되면 좋겠네요,5
1943,2018-11-07 01:27:25,5,좋은추억되길요,0
1944,2018-11-07 09:51:25,4,감사,1
1945,2018-11-07 17:07:17,5,이걸 이제안거지,7
1946,2018-11-07 19:48:49,4,아직 잘 모름,7
1947,2018-11-07 21:40:57,5,저렴한 가격에 정말 좋은 숙소를 찾았습니다,0
1948,2018-11-08 12:47:26,5,위치정보만 좀 더 정확했으면 좋겠어요,7
1949,2018-11-08 13:33:44,5,너무 좋습니다,0
1950,2018-11-08 17:08:10,2,오류가 너무 많음,9
1951,2018-11-09 09:07:17,5,호스트들을 위해 항상 노력하신 에어비앤비 감사합니다,1
1952,2018-11-09 11:54:05,2,페이스북이나 인스타그램에서 제가 찾아봤던 도시의 다른 숙소들을 추천해 주는 게시글들이 뜨는데 통해서 들어가면 그 숙소가 뜨진 않고 어플의 메인 화면만 뜨네요 그렇다고 sns 광고에 바로 그 숙소의 이름이 적혀 있는 것도 아니구요개선 부탁드립니다,7
1953,2018-11-09 15:57:40,1,알림이 떠서 들어가도 업데이트가 제대로 안되어 있습니다,9
1954,2018-11-10 09:02:47,4,쓰기 편하고 좋더라,0
1955,2018-11-10 12:05:38,5,잘쓰면 약 못쓰면 독,5
1956,2018-11-10 14:53:23,4,게스트 와의 소통에 도움이 됩니다,5
1957,2018-11-10 15:28:02,4,편히 잘 쓰고있습니다,1
1958,2018-11-10 18:08:56,4,편하고 좋습니다가격도 굿,0
1959,2018-11-10 18:22:46,3,카카오톡 새로운버전으로 공유할 수 있게 해주세요,5
1960,2018-11-10 18:25:23,5,편리한 기능을 제공하기 위한 노력에 감사드립니다,1
1961,2018-11-10 21:42:59,5,모든 여행자의 동반자,0
1962,2018-11-11 16:09:36,5,해외 여행 할때 사용하기 좋아요,0
1963,2018-11-11 20:03:50,1,후기 남기기 짜증난다 뭘 이리 많이 물어봐,9
1964,2018-11-12 04:28:00,4,안전한 호스트 검증에 힘써주세요,10
1965,2018-11-12 13:54:43,4,굿,0
1966,2018-11-12 14:05:26,3,은련 결제도 승인해주세요,5
1967,2018-11-12 22:40:31,5,처음이용해보니다 좋은경험이된다면 앞으로도이용을꾸준히하겠습니다,1
1968,2018-11-13 02:37:33,4,가격대비 강추입니다,5
1969,2018-11-13 07:50:06,5,빠른예약 저렴한숙박비 굿,0
1970,2018-11-13 11:03:52,4,모바이로 보기 편해요,0
1971,2018-11-13 18:26:58,5,최고예요,0
1972,2018-11-13 18:34:48,3,왜 카카오톡에 공유가 안되나요,9
1973,2018-11-13 21:52:00,2,오류가 많아요,9
1974,2018-11-14 13:14:23,5,감사합니다,1
1975,2018-11-14 15:34:29,5,숙소알아보기가 너무 편해요,0
1976,2018-11-15 02:10:18,1,하너무 답답한 앱,7
1977,2018-11-15 11:49:01,2,방은좋으나 에어비앤비어플은불편함,9
1978,2018-11-15 11:58:58,5,간단히 예약하고 결제했어요 에어비엔비 돈 많이 벌겠네여,0
1979,2018-11-15 13:55:17,5,감사합니다 최고에요,1
1980,2018-11-15 20:53:32,5,지역별로 찾아보기가 쉬워서 좋으네요 상담하시는 분들도 넘 친절하시구요,1
1981,2018-11-16 03:24:16,4,첨 사용햇는데 유용햇어요,1
1982,2018-11-16 17:23:10,5,좋은 어플이에요,1
1983,2018-11-17 13:48:42,5,대단히 만족합니다,0
1984,2018-11-17 15:17:12,5,바로 바로 피드백을 줘서 넘 좋았어욤,0
1985,2018-11-17 19:40:38,4,가입절차가 복잡해서 이런걸 해 보지 않은 분들은 이용이 힘들것 같아요,10
1986,2018-11-17 20:15:36,4,검색에 불편함이 있음,9
1987,2018-11-17 21:28:39,3,안전성이 좀 떨어집니다,9
1988,2018-11-18 06:28:12,5,검색 위치보다 광범위하게 숙소를 보여주긴 하는데 괜찮은 숙소가 많아서 좋아요,0
1989,2018-11-18 14:57:43,5,유용하게쓸께요,1
1990,2018-11-18 17:48:26,5,신분증 사진 찍는거 하얀선에 맞춰 찍어도 확대해서 짤라지네요 그것말고는 좋아요,7
1991,2018-11-18 17:55:50,4,잘 사용할게요,1
1992,2018-11-18 19:52:20,4,예약상황을 찾아보기가 어려웠음 다른사이트와는 다른 접근방식 이었음 예약과동시 결제하고 취소시 수수료가 너무 큼 하지만 다양한 숙소를 손쉽게 접할수있어서 좋음,0
1993,2018-11-19 03:26:27,5,좋아요외국에서 친구가 와서 예약했는데 편리하고 저렴해서 너무 좋아요,0
1994,2018-11-19 15:28:40,5,검색이편하고 괜찮은 곳이 많네요 해외여행갈때 도움이 많이 되었습니다,1
1995,2018-11-20 11:11:25,4,처음이용했는데 좋았어요 가족끼리여행시 종종 이용할꺼같아요,0
1996,2018-11-20 13:24:19,5,굿굿 좋아요,0
1997,2018-11-20 14:18:46,4,첫에어비앤비를 통한 제주여행은 만족이였습니다,0
1998,2018-11-20 15:08:43,4,쏘 굳,0
1999,2018-11-20 16:10:17,5,편리하고좋습니다,1
2000,2018-11-20 19:17:24,5,편하고 좋은앱,0
2001,2018-11-21 00:11:17,5,더욱더 사용자들이 많아져 정확하고 유용한 정보가 잘 제공되길 바랍니다,2
2002,2018-11-21 00:11:51,5,기대가 됩니다,0
2003,2018-11-21 00:15:27,5,인원 형태만 입력하면 추천해줘서 편하고 간단했어요,1
2004,2018-11-21 06:48:05,5,생각보다 간편하고 세부적인 필터가 있어 좋았어요,0
